-37.495565, 149.958628
-36.762821, 148.114377
-35.995840, 147.903693
-36.084798, 146.853870
-35.833721, 145.496418
-36.051341, 144.566826
-34.796478, 143.301237
-34.145535, 141.996448
-34.025331, 141.001292
-38.062328, 140.947084
-38.851479, 143.501446
-38.297630, 144.519200
-39.122930, 146.305258
-37.495565, 149.958628
